"source_folder","nome_recomendado","nome_antigo","arquivo_original","arquivo_gif_organizado","gif_encontrado","tag_principal","tags_secundarias","descricao"
"C:\Users\bruno\Downloads\Exercicios renomeados\Panturrilha unilateral no leg press","Panturrilha unilateral no leg press","Elevação de panturrilha única na máquina leg press","Elevação de panturrilha única na máquina leg press.gif","panturrilha_unilateral_no_leg_press.gif","panturrilha_unilateral_no_leg_press.gif","Panturrilhas","Máquina | Academia","Apoie a parte da frente dos pés com firmeza e mantenha os tornozelos alinhados. Eleve os calcanhares o máximo que conseguir sem perder o equilíbrio. Contraia a panturrilha no topo e desça lentamente até a posição inicial."
"C:\Users\bruno\Downloads\Exercicios renomeados\Paralelas assistidas para peitoral","Paralelas assistidas para peitoral","Paralelas para peitoral assistido","Paralelas para peitoral assistido.gif","paralelas_assistidas_para_peitoral.gif","paralelas_assistidas_para_peitoral.gif","Peito","Sem aparelhos | Casa","Apoie-se nas barras e incline levemente o tronco à frente. Desça flexionando os cotovelos até uma amplitude confortável para os ombros. Empurre as barras para retornar, mantendo o peito ativo e evitando balanço."
"C:\Users\bruno\Downloads\Exercicios renomeados\Paralelas assistidas para peitoral - variação 2","Paralelas assistidas para peitoral - variação 2","Quedas no peito","Quedas no peito.gif","paralelas_assistidas_para_peitoral_variacao_2.gif","paralelas_assistidas_para_peitoral_variacao_2.gif","Peito","Sem aparelhos | Casa","Apoie-se nas barras e incline levemente o tronco à frente. Desça flexionando os cotovelos até uma amplitude confortável para os ombros. Empurre as barras para retornar, mantendo o peito ativo e evitando balanço."
"C:\Users\bruno\Downloads\Exercicios renomeados\Paralelas para peitoral","Paralelas para peitoral","Paralelas para peitoral na máquina","peitoral/Paralelas para peitoral na máquina.gif","paralelas_para_peitoral.gif","paralelas_para_peitoral.gif","Peito","Tríceps | Academia","Apoie-se nas barras paralelas com os braços estendidos e incline levemente o tronco à frente. Flexione os cotovelos para descer até uma amplitude confortável, mantendo o peito aberto. Empurre as barras para subir novamente sem deixar os ombros avançarem excessivamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Paralelas para peitoral assistida","Paralelas para peitoral assistida","Paralelas para peitoral assistida","peitoral/Paralelas para peitoral assistida.gif","paralelas_para_peitoral_assistida.gif","paralelas_para_peitoral_assistida.gif","Peito","Tríceps | Máquina | Academia","Ajoelhe-se ou apoie-se na plataforma de assistência e segure as barras paralelas. Incline levemente o tronco à frente, flexione os cotovelos e desça o corpo de forma controlada. Empurre as barras para voltar à posição inicial, mantendo ombros e escápulas estáveis."
"C:\Users\bruno\Downloads\Exercicios renomeados\Passo lateral rápido","Passo lateral rápido","Passo de velocidade lateral","Passo de velocidade lateral.gif","passo_lateral_rapido.gif","passo_lateral_rapido.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Mantenha o tronco ereto, olhar à frente e braços coordenados com as pernas. Execute as passadas ou deslocamentos no padrão mostrado, apoiando os pés com controle e mantendo um ritmo que permita conservar a técnica."
"C:\Users\bruno\Downloads\Exercicios renomeados\Patinador","Patinador","Patinador","Patinador.gif","patinador.gif","patinador.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Realize Patinador em ritmo contínuo, mantendo postura estável e respiração regular. Ajuste a velocidade para conseguir repetir o movimento com boa coordenação durante toda a série."
"C:\Users\bruno\Downloads\Exercicios renomeados\Pilates Teaser","Pilates Teaser","Pilates teaser","Pilates teaser.gif","pilates_teaser.gif","pilates_teaser.gif","Abdômen/Core","Sem aparelhos | Casa","Mantenha o abdômen contraído e a lombar controlada. Aproxime tronco e pernas conforme a variação mostrada, soltando o ar na fase de maior contração. Retorne lentamente, sem usar impulso do pescoço ou dos braços."
"C:\Users\bruno\Downloads\Exercicios renomeados\Polichinelo","Polichinelo","Macaco de salto","Macaco de salto.gif","polichinelo.gif","polichinelo.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Comece em pé com pés juntos e braços ao lado do corpo. Salte abrindo as pernas enquanto eleva ou abre os braços conforme a variação mostrada. Salte novamente para retornar, aterrissando de forma suave e mantendo ritmo contínuo."
"C:\Users\bruno\Downloads\Exercicios renomeados\Polichinelo com braços na lateral","Polichinelo com braços na lateral","Montado em saltos","Montado em saltos.gif","polichinelo_com_bracos_na_lateral.gif","polichinelo_com_bracos_na_lateral.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Comece em pé com pés juntos e braços ao lado do corpo. Salte abrindo as pernas enquanto eleva ou abre os braços conforme a variação mostrada. Salte novamente para retornar, aterrissando de forma suave e mantendo ritmo contínuo."
"C:\Users\bruno\Downloads\Exercicios renomeados\Polichinelo em passada","Polichinelo em passada","Tomadas divididas","Tomadas divididas.gif","polichinelo_em_passada.gif","polichinelo_em_passada.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Comece em pé com pés juntos e braços ao lado do corpo. Salte abrindo as pernas enquanto eleva ou abre os braços conforme a variação mostrada. Salte novamente para retornar, aterrissando de forma suave e mantendo ritmo contínuo."
"C:\Users\bruno\Downloads\Exercicios renomeados\Polichinelo pliométrico","Polichinelo pliométrico","Macacos plyo","Macacos plyo.gif","polichinelo_pliometrico.gif","polichinelo_pliometrico.gif","Cardio","Sem aparelhos | Casa | Corpo inteiro","Comece em pé com pés juntos e braços ao lado do corpo. Salte abrindo as pernas enquanto eleva ou abre os braços conforme a variação mostrada. Salte novamente para retornar, aterrissando de forma suave e mantendo ritmo contínuo."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos","Ponte de glúteos","Ponte de glúteos","Ponte de glúteos.gif","ponte_de_gluteos.gif","ponte_de_gluteos.gif","Glúteos","Sem aparelhos | Casa","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com abdução","Ponte de glúteos com abdução","Ponte de abdução do quadril","Ponte de abdução do quadril.gif","ponte_de_gluteos_com_abducao.gif","ponte_de_gluteos_com_abducao.gif","Glúteos","Quadril | Sem aparelhos | Casa","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com barra","Ponte de glúteos com barra","Ponte de glúteos com barra","Ponte de glúteos com barra.gif","ponte_de_gluteos_com_barra.gif","ponte_de_gluteos_com_barra.gif","Glúteos","Barra | Academia","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com elástico","Ponte de glúteos com elástico","Ponte de glúteos com elástico","Ponte de glúteos com elástico.gif","ponte_de_gluteos_com_elastico.gif","ponte_de_gluteos_com_elastico.gif","Glúteos","Elástico | Academia","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com halteres","Ponte de glúteos com halteres","Ponte de glúteos com halteres","Ponte de glúteos com halteres.gif","ponte_de_gluteos_com_halteres.gif","ponte_de_gluteos_com_halteres.gif","Glúteos","Halteres | Academia","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com peso","Ponte de glúteos com peso","Resistance band elevação pélvica","glúteos-/Resistance band elevação pélvica.gif","ponte_de_gluteos_com_peso.gif","ponte_de_gluteos_com_peso.gif","Glúteos","Academia","Deite-se de costas com os joelhos flexionados e os pés apoiados. Empurre o chão com os pés e eleve o quadril até alinhar joelhos, quadris e tronco, contraindo os glúteos. Desça lentamente até perto do chão e repita sem arquear a lombar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos com pés no banco","Ponte de glúteos com pés no banco","Ponte de glúteos no banco","Ponte de glúteos no banco.gif","ponte_de_gluteos_com_pes_no_banco.gif","ponte_de_gluteos_com_pes_no_banco.gif","Glúteos","Banco | Academia","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte de glúteos no chão","Ponte de glúteos no chão","Low na polia tricep kickback","glúteos-/Low na polia tricep kickback.gif","ponte_de_gluteos_no_chao.gif","ponte_de_gluteos_no_chao.gif","Glúteos","Casa | Sem aparelhos","Deite-se de costas com os joelhos flexionados e os pés apoiados. Empurre o chão com os pés e eleve o quadril até alinhar joelhos, quadris e tronco, contraindo os glúteos. Desça lentamente até perto do chão e repita sem arquear a lombar."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte lateral","Ponte lateral","Ponte lateral","Ponte lateral.gif","ponte_lateral.gif","ponte_lateral.gif","Abdômen/Core","Sem aparelhos | Casa","Apoie mãos ou antebraços conforme a variação e mantenha cabeça, tronco e quadril alinhados. Contraia abdômen e glúteos para estabilizar a lombar. Execute o movimento adicional mostrado sem perder o alinhamento do corpo."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte lateral com abdução de quadril","Ponte lateral com abdução de quadril","Ponte lateral abdução do quadril","Ponte lateral abdução do quadril.gif","ponte_lateral_com_abducao_de_quadril.gif","ponte_lateral_com_abducao_de_quadril.gif","Abdômen/Core","Sem aparelhos | Casa","Apoie mãos ou antebraços conforme a variação e mantenha cabeça, tronco e quadril alinhados. Contraia abdômen e glúteos para estabilizar a lombar. Execute o movimento adicional mostrado sem perder o alinhamento do corpo."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte reversa com elevação de perna","Ponte reversa com elevação de perna","Em pé twist na máquina - Variação 2","abdominais/Em pé twist na máquina - Variação 2.gif","ponte_reversa_com_elevacao_de_perna.gif","ponte_reversa_com_elevacao_de_perna.gif","Abdômen/Core","Sem aparelhos | Casa","Estabilize o tronco para executar Ponte reversa com elevação de perna. Mantenha o abdômen ativo durante toda a repetição e realize a trajetória mostrada sem usar balanço excessivo. Retorne à posição inicial de forma lenta e controlada."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral","Ponte unilateral","Ponte de perna única","Ponte de perna única.gif","ponte_unilateral.gif","ponte_unilateral.gif","Glúteos","Sem aparelhos | Casa","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral (Yoga)","Ponte unilateral (Yoga)","Eka pada setu bandha sarvangasana","Eka pada setu bandha sarvangasana.gif","ponte_unilateral_yoga.gif","ponte_unilateral_yoga.gif","Alongamento","Sem aparelhos | Casa","Entre na posição de Ponte unilateral (Yoga) de forma controlada. Ajuste o corpo até sentir um alongamento confortável na região trabalhada, mantenha a respiração normal e evite rebotes. Retorne lentamente e repita do outro lado quando necessário."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral com elástico","Ponte unilateral com elástico","Ponte de glúteo de perna única com elástico","Ponte de glúteo de perna única com elástico.gif","ponte_unilateral_com_elastico.gif","ponte_unilateral_com_elastico.gif","Glúteos","Elástico | Academia","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral com perna estendida","Ponte unilateral com perna estendida","Ponte unilateral","Ponte unilateral.gif","ponte_unilateral_com_perna_estendida.gif","ponte_unilateral_com_perna_estendida.gif","Glúteos","Sem aparelhos | Casa","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
"C:\Users\bruno\Downloads\Exercicios renomeados\Ponte unilateral com pé no banco","Ponte unilateral com pé no banco","Ponte de glúteos uma perna no banco","Ponte de glúteos uma perna no banco.gif","ponte_unilateral_com_pe_no_banco.gif","ponte_unilateral_com_pe_no_banco.gif","Glúteos","Banco | Academia","Apoie os pés com firmeza e mantenha os joelhos alinhados. Contraia o abdômen e eleve o quadril apertando os glúteos até alinhar tronco e coxas. Evite hiperestender a lombar e desça o quadril lentamente."
